Permanent Ban    ,Teamkilling - 30 Days Ban ,Teamkilling - Permanent Ban
Weiqin***        ,                          ,
JowgenSpirit***  ,                          ,
Cla***           ,                          ,
DOPESLOWF***     ,                          ,
Mubot***         ,                          ,
FThi***          ,                          ,
BSS_AKA***       ,                          ,
F***             ,                          ,
XxF***           ,                          ,
Qmax***          ,                          ,
X_v_***          ,                          ,
KUY_____***      ,                          ,
xxxMTL***        ,                          ,
PUBGMOBILE***    ,                          ,
DurianTheHac***  ,                          ,
iamRea***        ,                          ,
Sa***            ,                          ,
Cannabit***      ,                          ,
ytbonlyLan***    ,                          ,
NAVI-K***        ,                          ,
KONTOL***        ,                          ,
AFIF_M***        ,                          ,
Bla***           ,                          ,
IDNSxMon***      ,                          ,
Pupnoy11***      ,                          ,
jokowi***        ,                          ,
fada0***         ,                          ,
Mmt***           ,                          ,
ChocoTaco0***    ,                          ,
RulesOFSurviv*** ,                          ,
